project_name,gen_tech,load_zone,full_load_heat_rate,connect_cost_per_mw,variable_o_m,forced_outage_rate,scheduled_outage_rate,capacity_limit_mw,start_year,capacity_mw,overnight_cost,fixed_o_m,project_id,being_built,fuel_code,fuel_oil,balancing_area
cs_pp_46,solar,04-noroeste,0.00,0.00,,,0.00,30.00,2016.00,30.00,,,1406.00,firm_project,,,03-obregon
cs_pp_17,solar,09-baja_california_sur-la_paz,0.00,0.00,,,0.00,25.00,2016.00,25.00,,,1407.00,firm_project,,,51-la_paz
cs_pp_47,solar,03-occidental,0.00,0.00,,,0.00,14.40,2016.00,14.40,,,1408.00,firm_project,,,23-guadalajara
cs_pp_48,solar,03-occidental,0.00,0.00,,,0.00,14.40,2016.00,14.40,,,1409.00,firm_project,,,23-guadalajara
cs_pp_18,solar,09-baja_california_sur-la_paz,0.00,0.00,,,0.00,5.00,2016.00,5.00,,,1410.00,firm_project,,,51-la_paz
cs_pp_21,solar,04-noroeste,0.00,0.00,,,0.00,26.70,2016.00,26.70,,,1411.00,firm_project,,,01-hermosillo
cs_pp_49,solar,03-occidental,0.00,0.00,,,0.00,30.00,2016.00,30.00,,,1412.00,firm_project,,,30-queretaro
cs_pp_50,solar,05-norte,0.00,0.00,,,0.00,30.00,2016.00,30.00,,,1413.00,firm_project,,,09-chihuahua
cs_pp_51,solar,04-noroeste,0.00,0.00,,,0.00,30.00,2016.00,30.00,,,1414.00,firm_project,,,01-hermosillo
cs_pp_52,solar,06-noreste,0.00,0.00,,,0.00,29.40,2016.00,29.40,,,1415.00,firm_project,,,12-rio_escondido
cs_pp_24,solar,04-noroeste,0.00,0.00,,,0.00,30.00,2016.00,30.00,,,1416.00,firm_project,,,01-hermosillo
cs_pp_113,solar,04-noroeste,0.00,0.00,,,0.00,30.00,2016.00,30.00,,,1417.00,firm_project,,,01-hermosillo
cs_pp_53,solar,03-occidental,0.00,0.00,,,0.00,30.00,2016.00,30.00,,,1418.00,firm_project,,,25-san_luis_potosi
cs_pp_114,solar,05-norte,0.00,0.00,,,0.00,30.00,2016.00,30.00,,,1419.00,firm_project,,,08-moctezuma
cs_pp_25,solar,05-norte,0.00,0.00,,,0.00,10.00,2016.00,10.00,,,1420.00,firm_project,,,10-durango
cs_pp_02,solar,05-norte,0.00,0.00,,,0.00,15.00,2016.00,15.00,,,1421.00,firm_project,,,10-durango
cs_pp_03,solar,05-norte,0.00,0.00,,,0.00,30.00,2016.00,30.00,,,1422.00,firm_project,,,10-durango
cs_pp_26,solar,05-norte,0.00,0.00,,,0.00,6.30,2016.00,6.30,,,1423.00,firm_project,,,10-durango
cs_pp_28,solar,05-norte,0.00,0.00,,,0.00,6.30,2016.00,6.30,,,1424.00,firm_project,,,10-durango
cs_pp_04,solar,05-norte,0.00,0.00,,,0.00,3.50,2016.00,3.50,,,1425.00,firm_project,,,10-durango
cs_pp_54,solar,05-norte,0.00,0.00,,,0.00,30.00,2016.00,30.00,,,1426.00,firm_project,,,09-chihuahua
cs_pp_118,solar,03-occidental,0.00,0.00,,,0.00,15.00,A_partir_de_2019,15.00,,,1427.00,optimization,,,24-aguascalientes
cs_pp_119,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1428.00,optimization,,,24-aguascalientes
cs_pp_120,solar,05-norte,0.00,0.00,,,0.00,29.20,A_partir_de_2019,29.20,,,1429.00,optimization,,,07-juarez
cs_pp_85,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1430.00,optimization,,,08-moctezuma
cs_pp_121,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1431.00,optimization,,,26-salamanca
cs_pp_122,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1432.00,optimization,,,09-chihuahua
cs_pp_123,solar,06-noreste,0.00,0.00,,,0.00,29.40,A_partir_de_2019,29.40,,,1433.00,optimization,,,12-rio_escondido
cs_pp_124,solar,07-peninsular,0.00,0.00,,,0.00,16.00,A_partir_de_2019,16.00,,,1434.00,optimization,,,42-merida
cs_pp_125,solar,07-peninsular,0.00,0.00,,,0.00,16.00,A_partir_de_2019,16.00,,,1435.00,optimization,,,42-merida
cs_pp_115,solar,09-baja_california_sur-la_paz,0.00,0.00,,,0.00,13.00,A_partir_de_2019,13.00,,,1436.00,optimization,,,51-la_paz
cs_pp_86,solar,04-noroeste,0.00,0.00,,,0.00,19.00,A_partir_de_2019,19.00,,,1437.00,optimization,,,01-hermosillo
cs_pp_126,solar,10-baja_california_sur-mulege,0.00,0.00,,,0.00,5.00,A_partir_de_2019,5.00,,,1438.00,optimization,,,53-mulege
cs_pp_117,solar,09-baja_california_sur-la_paz,0.00,0.00,,,0.00,21.50,A_partir_de_2019,21.50,,,1439.00,optimization,,,50-villa_constitucion
cs_pp_33,solar,04-noroeste,0.00,0.00,,,0.00,25.00,A_partir_de_2019,25.00,,,1440.00,optimization,,,01-hermosillo
cs_pp_127,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1441.00,optimization,,,03-obregon
cs_pp_128,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1442.00,optimization,,,03-obregon
cs_pp_129,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1443.00,optimization,,,03-obregon
cs_pp_130,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1444.00,optimization,,,30-queretaro
cs_pp_92,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1445.00,optimization,,,10-durango
cs_pp_75,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1446.00,optimization,,,01-hermosillo
cs_pp_131,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1447.00,optimization,,,25-san_luis_potosi
cs_pp_132,solar,05-norte,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1448.00,optimization,,,07-juarez
cs_pp_93,solar,05-norte,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1449.00,optimization,,,08-moctezuma
cs_pp_94,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1450.00,optimization,,,10-durango
cs_pp_133,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1451.00,optimization,,,24-aguascalientes
cs_pp_134,solar,03-occidental,0.00,0.00,,,0.00,4.00,A_partir_de_2019,4.00,,,1452.00,optimization,,,30-queretaro
cs_pp_109-cs_pp_110_2/,solar,08-baja_california,0.00,0.00,,,0.00,15.40,A_partir_de_2019,15.40,,,1453.00,optimization,,,48-mexicali
cs_pp_135,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1454.00,optimization,,,09-chihuahua
cs_pp_15,solar,08-baja_california,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1455.00,optimization,,,48-mexicali
cs_pp_136,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1456.00,optimization,,,25-san_luis_potosi
cs_pp_76,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1457.00,optimization,,,01-hermosillo
cs_pp_95,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1458.00,optimization,,,08-moctezuma
cs_pp_137,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1459.00,optimization,,,03-obregon
cs_pp_138,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1460.00,optimization,,,30-queretaro
cs_pp_139,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1461.00,optimization,,,24-aguascalientes
cs_pp_77,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1462.00,optimization,,,01-hermosillo
cs_pp_140,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1463.00,optimization,,,04-los_mochis
cs_pp_141,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1464.00,optimization,,,09-chihuahua
cs_pp_142,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1465.00,optimization,,,25-san_luis_potosi
cs_pp_143,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1466.00,optimization,,,30-queretaro
cs_pp_144,solar,01-central,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1467.00,optimization,,,31-central
cs_pp_87,solar,04-noroeste,0.00,0.00,,,0.00,29.60,A_partir_de_2019,29.60,,,1468.00,optimization,,,01-hermosillo
cs_pp_145,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1469.00,optimization,,,30-queretaro
cs_pp_146,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1470.00,optimization,,,09-chihuahua
cs_pp_147,solar,05-norte,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1471.00,optimization,,,09-chihuahua
cs_pp_148,solar,03-occidental,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1472.00,optimization,,,24-aguascalientes
cs_pp_149,solar,03-occidental,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1473.00,optimization,,,25-san_luis_potosi
cs_pp_150,solar,04-noroeste,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1474.00,optimization,,,03-obregon
cs_pp_151,solar,04-noroeste,0.00,0.00,,,0.00,29.40,A_partir_de_2019,29.40,,,1475.00,optimization,,,03-obregon
cs_pp_96,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1476.00,optimization,,,08-moctezuma
cs_pp_152,solar,02-oriental,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1477.00,optimization,,,34-puebla
cs_pp_153,solar,03-occidental,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1478.00,optimization,,,26-salamanca
cs_pp_154,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1479.00,optimization,,,04-los_mochis
cs_pp_88,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1480.00,optimization,,,08-moctezuma
cs_pp_155,solar,06-noreste,0.00,0.00,,,0.00,29.80,A_partir_de_2019,29.80,,,1481.00,optimization,,,17-saltillo
cs_pp_70,solar,05-norte,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1482.00,optimization,,,11-laguna
cs_pp_156,solar,03-occidental,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1483.00,optimization,,,25-san_luis_potosi
cs_pp_157,solar,03-occidental,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1484.00,optimization,,,30-queretaro
cs_pp_158,solar,01-central,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1485.00,optimization,,,31-central
cs_pp_159,solar,06-noreste,0.00,0.00,,,0.00,29.70,A_partir_de_2019,29.70,,,1486.00,optimization,,,17-saltillo
cs_pp_160,solar,02-oriental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1487.00,optimization,,,39-grijalva
cs_pp_97,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1488.00,optimization,,,08-moctezuma
cs_pp_98,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1489.00,optimization,,,08-moctezuma
cs_pp_161,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1490.00,optimization,,,24-aguascalientes
cs_pp_57-cs_pp_61_2/,solar,09-baja_california_sur-la_paz,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1491.00,optimization,,,51-la_paz
cs_pp_162,solar,03-occidental,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1492.00,optimization,,,24-aguascalientes
cs_pp_89-cs_pp_99_2/,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1493.00,optimization,,,08-moctezuma
cs_pp_163,solar,03-occidental,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1494.00,optimization,,,23-guadalajara
cs_pp_35,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1495.00,optimization,,,01-hermosillo
cs_pp_71,solar,05-norte,0.00,0.00,,,0.00,22.50,A_partir_de_2019,22.50,,,1496.00,optimization,,,11-laguna
cs_pp_78,solar,05-norte,0.00,0.00,,,0.00,14.00,A_partir_de_2019,14.00,,,1497.00,optimization,,,11-laguna
cs_pp_72,solar,05-norte,0.00,0.00,,,0.00,8.30,A_partir_de_2019,8.30,,,1498.00,optimization,,,11-laguna
cs_pp_73,solar,05-norte,0.00,0.00,,,0.00,21.40,A_partir_de_2019,21.40,,,1499.00,optimization,,,11-laguna
cs_pp_164,solar,03-occidental,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1500.00,optimization,,,24-aguascalientes
cs_pp_165,solar,03-occidental,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1501.00,optimization,,,24-aguascalientes
cs_pp_166,solar,03-occidental,0.00,0.00,,,0.00,20.50,A_partir_de_2019,20.50,,,1502.00,optimization,,,23-guadalajara
cs_pp_167,solar,03-occidental,0.00,0.00,,,0.00,23.80,A_partir_de_2019,23.80,,,1503.00,optimization,,,23-guadalajara
cs_pp_168,solar,03-occidental,0.00,0.00,,,0.00,29.70,A_partir_de_2019,29.70,,,1504.00,optimization,,,24-aguascalientes
cs_pp_169,solar,04-noroeste,0.00,0.00,,,0.00,29.80,A_partir_de_2019,29.80,,,1505.00,optimization,,,03-obregon
cs_pp_170,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1506.00,optimization,,,04-los_mochis
cs_pp_171,solar,03-occidental,0.00,0.00,,,0.00,29.40,A_partir_de_2019,29.40,,,1507.00,optimization,,,30-queretaro
cs_pp_19,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1508.00,optimization,,,10-durango
cs_pp_20,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1509.00,optimization,,,10-durango
cs_pp_172,solar,03-occidental,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1510.00,optimization,,,23-guadalajara
cs_pp_173,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1511.00,optimization,,,30-queretaro
cs_pp_174,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1512.00,optimization,,,09-chihuahua
cs_pp_58,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1513.00,optimization,,,22-tepic
cs_pp_100,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1514.00,optimization,,,08-moctezuma
cs_pp_175,solar,01-central,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1515.00,optimization,,,31-central
cs_pp_79,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1516.00,optimization,,,01-hermosillo
cs_pp_176,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1517.00,optimization,,,24-aguascalientes
cs_pp_177,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1518.00,optimization,,,30-queretaro
cs_pp_178,solar,05-norte,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1519.00,optimization,,,09-chihuahua
cs_pp_38,solar,04-noroeste,0.00,0.00,,,0.00,24.70,A_partir_de_2019,24.70,,,1520.00,optimization,,,01-hermosillo
cs_pp_65,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1521.00,optimization,,,02-cananea
cs_pp_39-cs_pp_66_2/,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1522.00,optimization,,,02-cananea
cs_pp_67,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1523.00,optimization,,,02-cananea
cs_pp_68,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1524.00,optimization,,,02-cananea
cs_pp_179,solar,06-noreste,0.00,0.00,,,0.00,15.00,A_partir_de_2019,15.00,,,1525.00,optimization,,,17-saltillo
cs_pp_180,solar,03-occidental,0.00,0.00,,,0.00,20.40,A_partir_de_2019,20.40,,,1526.00,optimization,,,23-guadalajara
cs_pp_111,solar,08-baja_california,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1527.00,optimization,,,49-san_luis_rio_colorado
cs_pp_80,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1528.00,optimization,,,11-laguna
cs_pp_181,solar,06-noreste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1529.00,optimization,,,16-monterrey
cs_pp_182,solar,06-noreste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1530.00,optimization,,,16-monterrey
cs_pp_183,solar,06-noreste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1531.00,optimization,,,16-monterrey
cs_pp_184,solar,06-noreste,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1532.00,optimization,,,12-rio_escondido
cs_pp_30,solar,08-baja_california,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1533.00,optimization,,,47-ensenada
cs_pp_31,solar,08-baja_california,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1534.00,optimization,,,47-ensenada
cs_pp_185,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1535.00,optimization,,,23-guadalajara
cs_pp_186,solar,06-noreste,0.00,0.00,,,0.00,29.90,A_partir_de_2019,29.90,,,1536.00,optimization,,,16-monterrey
cs_pp_101,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1537.00,optimization,,,08-moctezuma
cs_pp_187,solar,06-noreste,0.00,0.00,,,0.00,29.80,A_partir_de_2019,29.80,,,1538.00,optimization,,,17-saltillo
cs_pp_81,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1539.00,optimization,,,11-laguna
cs_pp_188,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1540.00,optimization,,,25-san_luis_potosi
cs_pp_189,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1541.00,optimization,,,30-queretaro
cs_pp_190,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1542.00,optimization,,,25-san_luis_potosi
cs_pp_191,solar,05-norte,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1543.00,optimization,,,10-durango
cs_pp_192,solar,03-occidental,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1544.00,optimization,,,24-aguascalientes
cs_pp_102,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1545.00,optimization,,,07-juarez
cs_pp_59,solar,09-baja_california_sur-la_paz,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1546.00,optimization,,,50-villa_constitucion
cs_pp_69-cs_pp_90_2/,solar,04-noroeste,0.00,0.00,,,0.00,29.80,A_partir_de_2019,29.80,,,1547.00,optimization,,,01-hermosillo
cs_pp_32,solar,09-baja_california_sur-la_paz,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1548.00,optimization,,,51-la_paz
cs_pp_62,solar,09-baja_california_sur-la_paz,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1549.00,optimization,,,51-la_paz
cs_pp_82,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1550.00,optimization,,,01-hermosillo
cs_pp_193,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1551.00,optimization,,,09-chihuahua
cs_pp_194,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1552.00,optimization,,,09-chihuahua
cs_pp_103,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1553.00,optimization,,,07-juarez
cs_pp_195,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1554.00,optimization,,,07-juarez
cs_pp_63,solar,09-baja_california_sur-la_paz,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1555.00,optimization,,,52-los_cabos
cs_pp_196,solar,04-noroeste,0.00,0.00,,,0.00,29.40,A_partir_de_2019,29.40,,,1556.00,optimization,,,03-obregon
cs_pp_197,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1557.00,optimization,,,23-guadalajara
cs_pp_198,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1558.00,optimization,,,23-guadalajara
cs_pp_199,solar,02-oriental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1559.00,optimization,,,34-puebla
cs_pp_200,solar,02-oriental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1560.00,optimization,,,39-grijalva
cs_pp_201,solar,07-peninsular,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1561.00,optimization,,,41-lerma
cs_pp_202,solar,01-central,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1562.00,optimization,,,31-central
cs_pp_203,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1563.00,optimization,,,09-chihuahua
cs_pp_204,solar,02-oriental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1564.00,optimization,,,35-acapulco
cs_pp_205,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1565.00,optimization,,,09-chihuahua
cs_pp_104,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1566.00,optimization,,,07-juarez
cs_pp_206,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1567.00,optimization,,,05-culiacan
cs_pp_105,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1568.00,optimization,,,10-durango
cs_pp_207,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1569.00,optimization,,,04-los_mochis
cs_pp_208,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1570.00,optimization,,,04-los_mochis
cs_pp_209,solar,06-noreste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1571.00,optimization,,,21-guemez
cs_pp_83,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1572.00,optimization,,,01-hermosillo
cs_pp_210,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1573.00,optimization,,,27-manzanillo
cs_pp_211,solar,02-oriental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1574.00,optimization,,,38-tabasco
cs_pp_212,solar,06-noreste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1575.00,optimization,,,19-huasteca
cs_pp_213,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1576.00,optimization,,,06-mazatlan
cs_pp_214,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1577.00,optimization,,,04-los_mochis
cs_pp_215,solar,06-noreste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1578.00,optimization,,,12-rio_escondido
cs_pp_216,solar,04-noroeste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1579.00,optimization,,,03-obregon
cs_pp_217,solar,06-noreste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1580.00,optimization,,,21-guemez
cs_pp_218,solar,06-noreste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1581.00,optimization,,,12-rio_escondido
cs_pp_219,solar,06-noreste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1582.00,optimization,,,17-saltillo
cs_pp_106,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1583.00,optimization,,,07-juarez
cs_pp_220,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1584.00,optimization,,,25-san_luis_potosi
cs_pp_221,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1585.00,optimization,,,27-manzanillo
cs_pp_222,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1586.00,optimization,,,23-guadalajara
cs_pp_84,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1587.00,optimization,,,11-laguna
cs_pp_223,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1588.00,optimization,,,24-aguascalientes
cs_pp_224,solar,06-noreste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1589.00,optimization,,,17-saltillo
cs_pp_225,solar,06-noreste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1590.00,optimization,,,17-saltillo
cs_pp_226,solar,06-noreste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1591.00,optimization,,,17-saltillo
cs_pp_227,solar,06-noreste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1592.00,optimization,,,17-saltillo
cs_pp_228,solar,06-noreste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1593.00,optimization,,,17-saltillo
cs_pp_229,solar,06-noreste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1594.00,optimization,,,17-saltillo
cs_pp_230,solar,03-occidental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1595.00,optimization,,,30-queretaro
cs_pp_231,solar,03-occidental,0.00,0.00,,,0.00,12.00,A_partir_de_2019,12.00,,,1596.00,optimization,,,26-salamanca
cs_pp_60-cs_pp_64_2/,solar,09-baja_california_sur-la_paz,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1597.00,optimization,,,51-la_paz
cs_pp_232,solar,05-norte,0.00,0.00,,,0.00,23.00,A_partir_de_2019,23.00,,,1598.00,optimization,,,10-durango
cs_pp_107,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1599.00,optimization,,,10-durango
cs_pp_233,solar,06-noreste,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1600.00,optimization,,,21-guemez
cs_pp_108,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1601.00,optimization,,,10-durango
cs_pp_234,solar,02-oriental,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1602.00,optimization,,,39-grijalva
cs_pp_74-cs_pp_112_2/,solar,05-norte,0.00,0.00,,,0.00,30.00,A_partir_de_2019,30.00,,,1603.00,optimization,,,11-laguna
cs_pp_235,solar,03-occidental,0.00,0.00,,,0.00,10.00,A_partir_de_2019,10.00,,,1604.00,optimization,,,24-aguascalientes
